time,stamp,left_encoder,right_encoder
1.53139186570623E+018,1.53139186567884E+018,50238,49107
1.53139186572733E+018,1.53139186572884E+018,50337,49205
1.53139186581067E+018,1.53139186576184E+018,50402,49271
1.53139186587541E+018,1.53139186584584E+018,50567,49438
1.53139186592652E+018,1.53139186587884E+018,50633,49505
1.53139186595522E+018,1.53139186595684E+018,50786,49657
1.53139186600741E+018,1.53139186598463E+018,50853,49726
1.53139186606023E+018,1.53139186601963E+018,50923,49797
1.53139186607634E+018,1.53139186606364E+018,51009,49885
1.53139186613319E+018,1.53139186609663E+018,51073,49950
1.53139186618628E+018,1.53139186617564E+018,51230,50106
1.53139186624837E+018,1.53139186620864E+018,51295,50170
1.53139186632304E+018,1.53139186629164E+018,51459,50334
1.53139186638251E+018,1.53139186632563E+018,51528,50402
1.53139186642446E+018,1.53139186640563E+018,51685,50557
1.53139186647438E+018,1.53139186643964E+018,51753,50623
1.53139186650046E+018,1.53139186649663E+018,51867,50734
1.53139186655004E+018,1.53139186653063E+018,51931,50797
1.53139186660407E+018,1.53139186656664E+018,51978,50848
1.53139186662925E+018,1.53139186660263E+018,52004,50881
1.53139186667952E+018,1.53139186663663E+018,52016,50903
1.53139186670614E+018,1.53139186670563E+018,52018,50927
1.53139186678337E+018,1.53139186673863E+018,52018,50935
1.53139186685795E+018,1.53139186677163E+018,52018,50940
1.53139186688382E+018,1.53139186686264E+018,52018,50953
1.53139186693955E+018,1.53139186689564E+018,52018,50957
1.53139186699522E+018,1.53139186698063E+018,52012,50969
1.53139186705326E+018,1.53139186701363E+018,52008,50973
1.53139186709514E+018,1.53139186707864E+018,51999,50984
1.53139186715097E+018,1.53139186711163E+018,51994,50991
1.53139186723611E+018,1.53139186720363E+018,51978,51006
1.53139186730789E+018,1.53139186723664E+018,51972,51012
1.5313918673359E+018,1.53139186733363E+018,51957,51029
1.53139186738306E+018,1.53139186736664E+018,51953,51036
1.53139186743381E+018,1.53139186740164E+018,51949,51042
1.53139186744875E+018,1.53139186745063E+018,51940,51052
1.53139186749576E+018,1.53139186748263E+018,51934,51058
1.53139186754013E+018,1.53139186751564E+018,51928,51064
1.53139186755965E+018,1.53139186755864E+018,51920,51071
1.531391867606E+018,1.53139186759064E+018,51915,51077
1.53139186765286E+018,1.53139186764563E+018,51905,51085
1.53139186770149E+018,1.53139186767763E+018,51900,51090
1.53139186775125E+018,1.53139186774264E+018,51892,51100
1.53139186781377E+018,1.53139186777563E+018,51887,51106
1.53139186784266E+018,1.53139186783763E+018,51876,51115
1.53139186789502E+018,1.53139186786963E+018,51871,51120
1.53139186794112E+018,1.53139186793563E+018,51857,51130
1.53139186798876E+018,1.53139186796864E+018,51852,51134
1.5313918680325E+018,1.53139186802264E+018,51844,51144
1.5313918680789E+018,1.53139186805563E+018,51839,51148
1.5313918681215E+018,1.53139186810563E+018,51833,51157
1.53139186816848E+018,1.53139186813863E+018,51827,51163
1.53139186821757E+018,1.53139186821063E+018,51815,51176
1.53139186827971E+018,1.53139186824263E+018,51809,51182
1.53139186833702E+018,1.53139186832064E+018,51793,51195
1.53139186839767E+018,1.53139186835263E+018,51788,51201
1.53139186842388E+018,1.53139186842264E+018,51776,51212
1.53139186847563E+018,1.53139186845464E+018,51772,51218
1.53139186852325E+018,1.53139186848764E+018,51766,51223
1.53139186854352E+018,1.53139186855681E+018,51756,51231
1.53139186860078E+018,1.53139186858881E+018,51751,51236
1.53139186864886E+018,1.53139186862381E+018,51743,51241
1.53139186866455E+018,1.53139186867381E+018,51735,51249
1.53139186873971E+018,1.53139186870581E+018,51730,51254
1.53139186880867E+018,1.53139186873881E+018,51725,51259
1.53139186883789E+018,1.53139186879181E+018,51719,51267
1.53139186888567E+018,1.53139186882481E+018,51714,51272
1.53139186890783E+018,1.53139186891781E+018,51699,51287
1.53139186896104E+018,1.53139186895081E+018,51693,51292
1.5313918690038E+018,1.53139186901981E+018,51682,51304
1.53139186906785E+018,1.53139186905381E+018,51677,51309
1.53139186912547E+018,1.53139186908881E+018,51672,51315
1.53139186914167E+018,1.53139186914881E+018,51665,51324
1.5313918692068E+018,1.53139186918081E+018,51661,51331
1.53139186924738E+018,1.53139186925581E+018,51648,51346
1.53139186930403E+018,1.53139186928781E+018,51642,51352
1.53139186933591E+018,1.53139186935181E+018,51630,51365
1.53139186938734E+018,1.53139186938681E+018,51624,51371
1.53139186943572E+018,1.53139186941881E+018,51617,51376
1.53139186945659E+018,1.53139186946981E+018,51609,51385
1.53139186950732E+018,1.53139186950181E+018,51604,51391
1.53139186956607E+018,1.53139186953481E+018,51598,51397
1.53139186958716E+018,1.53139186959181E+018,51588,51406
1.53139186963947E+018,1.53139186962481E+018,51583,51411
1.53139186971189E+018,1.53139186969281E+018,51570,51421
1.53139186976798E+018,1.53139186972681E+018,51565,51426
1.53139186981812E+018,1.53139186975981E+018,51559,51430
1.5313918698396E+018,1.53139186983481E+018,51549,51441
1.53139186989173E+018,1.53139186986881E+018,51543,51446
1.53139186991816E+018,1.53139186993681E+018,51531,51456
1.53139186996803E+018,1.53139186996981E+018,51526,51461
1.53139187001522E+018,1.53139187000181E+018,51519,51466
1.53139187003555E+018,1.53139187005281E+018,51511,51475
1.53139187009308E+018,1.53139187008481E+018,51505,51480
1.53139187014072E+018,1.53139187011781E+018,51500,51485
1.53139187016427E+018,1.53139187017481E+018,51493,51495
1.53139187021418E+018,1.53139187020681E+018,51488,51501
1.53139187030389E+018,1.53139187027681E+018,51476,51515
1.53139187036377E+018,1.53139187030981E+018,51469,51522
1.53139187039137E+018,1.53139187040281E+018,51453,51538
1.53139187044265E+018,1.53139187043481E+018,51447,51543
1.53139187046883E+018,1.53139187048681E+018,51441,51551
1.53139187052053E+018,1.53139187051981E+018,51436,51557
1.53139187057256E+018,1.53139187055181E+018,51432,51562
1.53139187059947E+018,1.53139187060281E+018,51424,51572
1.53139187064849E+018,1.53139187063581E+018,51419,51577
1.53139187069167E+018,1.53139187070081E+018,51407,51587
1.53139187077407E+018,1.53139187073281E+018,51402,51592
1.53139187080379E+018,1.53139187078681E+018,51393,51599
1.53139187086601E+018,1.53139187081981E+018,51387,51604
1.53139187089356E+018,1.53139187090681E+018,51375,51618
1.53139187094803E+018,1.53139187093881E+018,51371,51625
1.53139187100269E+018,1.53139187097181E+018,51365,51631
1.5313918710249E+018,1.53139187102781E+018,51355,51640
1.53139187108166E+018,1.53139187108553E+018,51349,51646
1.53139187113672E+018,1.53139187115853E+018,51336,51658
1.53139187119026E+018,1.53139187119253E+018,51330,51664
1.53139187124996E+018,1.53139187127653E+018,51317,51680
1.53139187134465E+018,1.53139187131053E+018,51312,51686
1.53139187140685E+018,1.53139187134253E+018,51307,51691
1.53139187142886E+018,1.53139187143753E+018,51290,51706
1.53139187148607E+018,1.53139187147053E+018,51282,51710
1.53139187150504E+018,1.53139187153253E+018,51272,51719
1.53139187156133E+018,1.53139187156453E+018,51267,51723
1.5313918716186E+018,1.53139187164553E+018,51256,51737
1.53139187167753E+018,1.53139187167753E+018,51251,51742
1.53139187173205E+018,1.53139187171253E+018,51245,51748
1.5313918717481E+018,1.53139187177653E+018,51231,51757
1.53139187183113E+018,1.53139187180853E+018,51225,51762
1.53139187188308E+018,1.53139187191753E+018,51209,51778
1.53139187193389E+018,1.53139187195153E+018,51204,51784
1.53139187198247E+018,1.53139187202453E+018,51195,51797
1.53139187203737E+018,1.53139187205653E+018,51189,51803
1.53139187208718E+018,1.53139187208953E+018,51184,51808
1.53139187210858E+018,1.53139187214353E+018,51174,51817
1.53139187216143E+018,1.53139187217753E+018,51169,51822
1.53139187221462E+018,1.53139187224053E+018,51159,51834
1.53139187226564E+018,1.53139187227353E+018,51154,51840
1.53139187231963E+018,1.53139187234953E+018,51142,51855
1.53139187238318E+018,1.53139187238153E+018,51137,51861
1.53139187244978E+018,1.53139187241453E+018,51130,51867
1.53139187247278E+018,1.53139187247553E+018,51119,51877
1.53139187251704E+018,1.53139187250953E+018,51112,51883
1.53139187254409E+018,1.53139187258453E+018,51101,51894
1.53139187259779E+018,1.53139187261853E+018,51097,51900
1.53139187264549E+018,1.53139187265153E+018,51092,51905
1.5313918726664E+018,1.53139187270453E+018,51084,51914
1.5313918727188E+018,1.53139187273653E+018,51077,51919
1.53139187275696E+018,1.53139187280253E+018,51066,51929
1.53139187281518E+018,1.53139187283453E+018,51059,51934
1.53139187286711E+018,1.53139187286753E+018,51053,51939
1.53139187288794E+018,1.53139187292653E+018,51044,51947
1.53139187296028E+018,1.53139187295853E+018,51039,51952
1.53139187302223E+018,1.53139187299153E+018,51035,51958
1.53139187304432E+018,1.53139187306753E+018,51023,51970
1.5313918730974E+018,1.53139187309953E+018,51017,51976
1.53139187313199E+018,1.53139187316653E+018,51005,51986
1.53139187318454E+018,1.53139187319853E+018,50998,51993
1.53139187323445E+018,1.53139187323353E+018,50992,51998
1.53139187325041E+018,1.53139187327953E+018,50985,52006
1.53139187331422E+018,1.53139187331153E+018,50980,52011
1.53139187336965E+018,1.53139187339153E+018,50966,52025
1.5313918734276E+018,1.53139187342353E+018,50960,52031
1.53139187352733E+018,1.53139187353753E+018,50941,52049
1.53139187357602E+018,1.53139187357053E+018,50936,52055
1.53139187360125E+018,1.5313918736299E+018,50926,52065
1.53139187364985E+018,1.53139187366291E+018,50925,52076
1.53139187369687E+018,1.5313918736959E+018,50933,52102
1.53139187372266E+018,1.5313918737479E+018,50983,52170
1.53139187377419E+018,1.53139187378091E+018,51026,52221
1.53139187382087E+018,1.53139187381291E+018,51078,52277
1.53139187384121E+018,1.53139187386291E+018,51165,52368
1.53139187389829E+018,1.53139187389691E+018,51228,52434
1.53139187394943E+018,1.5313918739699E+018,51369,52575
1.53139187399872E+018,1.5313918740039E+018,51436,52641
1.53139187404983E+018,1.5313918740359E+018,51502,52707
1.53139187408971E+018,1.5313918740739E+018,51575,52780
1.53139187416882E+018,1.53139187410691E+018,51642,52844
1.53139187418677E+018,1.5313918742019E+018,51830,53032
1.53139187424125E+018,1.53139187423491E+018,51897,53096
1.53139187429392E+018,1.5313918742679E+018,51963,53161
1.53139187431549E+018,1.5313918743159E+018,52059,53256
1.53139187437022E+018,1.53139187434891E+018,52123,53322
1.53139187438645E+018,1.5313918744119E+018,52249,53446
1.53139187444772E+018,1.5313918744459E+018,52316,53514
1.53139187449689E+018,1.5313918744789E+018,52379,53579
1.53139187451774E+018,1.53139187453291E+018,52488,53689
1.53139187459809E+018,1.5313918745669E+018,52553,53756
1.53139187462751E+018,1.5313918746519E+018,52720,53926
1.53139187467795E+018,1.5313918746839E+018,52787,53991
1.5313918747244E+018,1.5313918747169E+018,52850,54056
1.53139187474482E+018,1.5313918747619E+018,52938,54145
1.53139187479273E+018,1.53139187479491E+018,53002,54210
1.53139187481782E+018,1.53139187484291E+018,53099,54304
1.53139187487473E+018,1.53139187487491E+018,53164,54367
1.53139187489824E+018,1.53139187492091E+018,53251,54455
1.53139187494525E+018,1.53139187495291E+018,53316,54518
1.53139187497162E+018,1.53139187500091E+018,53409,54611
1.53139187502166E+018,1.53139187503291E+018,53474,54676
1.5313918751006E+018,1.5313918750659E+018,53538,54740
1.53139187512366E+018,1.53139187514091E+018,53684,54885
1.53139187517842E+018,1.5313918751739E+018,53750,54949
1.53139187521931E+018,1.53139187524491E+018,53889,55087
1.53139187527056E+018,1.5313918752769E+018,53954,55154
1.53139187531648E+018,1.5313918753099E+018,54020,55219
1.53139187533636E+018,1.5313918753559E+018,54110,55311
1.53139187538455E+018,1.5313918753889E+018,54177,55374
1.53139187540974E+018,1.5313918754389E+018,54274,55476
1.53139187546782E+018,1.5313918754709E+018,54341,55542
1.53139187551543E+018,1.5313918755039E+018,54403,55609
1.53139187553581E+018,1.5313918755599E+018,54514,55718
1.53139187558467E+018,1.5313918755919E+018,54580,55783
1.53139187564126E+018,1.5313918756539E+018,54699,55903
1.53139187569408E+018,1.5313918756869E+018,54764,55970
1.53139187574074E+018,1.53139187576291E+018,54912,56121
1.53139187578929E+018,1.53139187579491E+018,54978,56186
1.531391875828E+018,1.53139187585691E+018,55098,56307
1.53139187587783E+018,1.5313918758899E+018,55164,56371
1.53139187592408E+018,1.5313918759219E+018,55228,56436
1.53139187594408E+018,1.5313918759679E+018,55319,56526
1.53139187599216E+018,1.5313918759999E+018,55383,56589
1.53139187603976E+018,1.5313918760539E+018,55488,56694
1.53139187608994E+018,1.5313918760859E+018,55553,56758
1.53139187613881E+018,1.53139187614004E+018,55697,56898
1.53139187621409E+018,1.53139187617304E+018,55763,56963
1.53139187624283E+018,1.53139187624504E+018,55906,57106
1.53139187629842E+018,1.53139187627704E+018,55970,57168
1.53139187633291E+018,1.53139187633404E+018,56083,57279
1.5313918763871E+018,1.53139187636604E+018,56147,57344
1.53139187644147E+018,1.53139187643804E+018,56291,57484
1.53139187649639E+018,1.53139187647104E+018,56355,57551
1.5313918765241E+018,1.53139187652604E+018,56461,57662
1.5313918765866E+018,1.53139187655804E+018,56526,57726
1.53139187661667E+018,1.53139187661904E+018,56647,57846
1.53139187668416E+018,1.53139187665104E+018,56713,57912
1.53139187673186E+018,1.53139187670504E+018,56815,58020
1.53139187678213E+018,1.53139187673704E+018,56881,58087
1.53139187680214E+018,1.53139187681304E+018,57031,58234
1.53139187685052E+018,1.53139187684504E+018,57095,58297
1.53139187689534E+018,1.53139187687804E+018,57161,58363
1.53139187691508E+018,1.53139187692504E+018,57252,58452
1.53139187696359E+018,1.53139187695804E+018,57315,58519
1.53139187700955E+018,1.53139187699004E+018,57378,58583
1.53139187702965E+018,1.53139187703504E+018,57467,58669
1.53139187708706E+018,1.53139187706804E+018,57532,58731
1.53139187712863E+018,1.53139187712104E+018,57637,58836
1.53139187717987E+018,1.53139187715304E+018,57700,58900
1.5313918772E+018,1.53139187719904E+018,57789,58989
1.53139187727612E+018,1.53139187723204E+018,57855,59054
1.5313918773072E+018,1.53139187729904E+018,57987,59184
1.5313918773557E+018,1.53139187733204E+018,58051,59250
1.53139187738357E+018,1.53139187739004E+018,58168,59369
1.53139187742883E+018,1.53139187742304E+018,58231,59433
1.53139187747669E+018,1.53139187745504E+018,58299,59498
1.53139187749798E+018,1.53139187749604E+018,58377,59578
1.53139187754325E+018,1.53139187752904E+018,58444,59644
1.53139187756856E+018,1.53139187757904E+018,58542,59744
1.53139187762403E+018,1.53139187761204E+018,58608,59812
1.53139187767043E+018,1.53139187764504E+018,58674,59877
1.53139187769113E+018,1.53139187769704E+018,58775,59981
1.53139187774143E+018,1.53139187773004E+018,58840,60045
1.53139187782488E+018,1.53139187779304E+018,58962,60170
1.53139187788581E+018,1.53139187782604E+018,59027,60237
1.53139187790959E+018,1.53139187791404E+018,59201,60413
1.5313918779654E+018,1.53139187794704E+018,59267,60477
1.531391878017E+018,1.53139187802404E+018,59421,60629
1.53139187806715E+018,1.53139187805704E+018,59487,60692
1.53139187812579E+018,1.53139187809004E+018,59551,60756
1.53139187815027E+018,1.53139187814404E+018,59659,60862
1.53139187820439E+018,1.53139187817804E+018,59728,60930
1.53139187826017E+018,1.53139187824004E+018,59848,61049
1.53139187831709E+018,1.53139187827304E+018,59914,61113
1.53139187836146E+018,1.53139187836704E+018,60101,61297
1.5313918784089E+018,1.53139187840004E+018,60166,61364
1.53139187844748E+018,1.53139187845804E+018,60278,61479
1.53139187849632E+018,1.53139187849104E+018,60346,61542
1.53139187854707E+018,1.53139187852604E+018,60418,61614
1.53139187856656E+018,1.53139187857104E+018,60505,61702
1.53139187862282E+018,1.53139187859335E+018,60570,61770
1.53139187866975E+018,1.53139187862636E+018,60635,61836
1.53139187869131E+018,1.53139187868035E+018,60743,61944
1.53139187876497E+018,1.53139187871335E+018,60810,62010
1.5313918788205E+018,1.53139187879836E+018,60976,62179
1.53139187887147E+018,1.53139187883235E+018,61043,62245
1.53139187889178E+018,1.53139187889235E+018,61160,62365
1.53139187894056E+018,1.53139187892536E+018,61228,62429
1.531391878987E+018,1.53139187895836E+018,61293,62495
1.5313918790122E+018,1.53139187900835E+018,61390,62590
1.53139187906092E+018,1.53139187904135E+018,61453,62656
1.53139187910691E+018,1.53139187907436E+018,61518,62720
1.53139187912717E+018,1.53139187912336E+018,61615,62816
1.53139187919302E+018,1.53139187915635E+018,61681,62882
1.53139187924602E+018,1.53139187923536E+018,61835,63035
1.53139187929863E+018,1.53139187926735E+018,61900,63100
1.5313918793698E+018,1.53139187930035E+018,61966,63166
1.53139187939451E+018,1.53139187934535E+018,62053,63253
1.53139187944815E+018,1.53139187937836E+018,62121,63318
1.53139187946395E+018,1.53139187945735E+018,62277,63475
1.53139187951527E+018,1.53139187949035E+018,62342,63540
1.53139187956512E+018,1.53139187952336E+018,62407,63606
1.53139187958563E+018,1.53139187955736E+018,62473,63674
1.53139187963652E+018,1.53139187959036E+018,62540,63741
1.53139187965721E+018,1.53139187964236E+018,62643,63843
1.5313918797086E+018,1.53139187967436E+018,62706,63910
1.53139187973111E+018,1.53139187972835E+018,62812,64015
1.53139187978768E+018,1.53139187976135E+018,62876,64081
1.53139187983922E+018,1.53139187979335E+018,62940,64146
1.53139187986024E+018,1.53139187985635E+018,63063,64271
1.53139187994088E+018,1.53139187988935E+018,63127,64337
1.53139188000999E+018,1.53139187998236E+018,63311,64522
1.5313918800666E+018,1.53139188001536E+018,63377,64586
1.53139188009269E+018,1.53139188008436E+018,63516,64721
1.53139188014427E+018,1.53139188011836E+018,63584,64788
1.53139188019702E+018,1.53139188015135E+018,63649,64852
1.53139188022142E+018,1.53139188019935E+018,63743,64943
1.53139188027375E+018,1.53139188023235E+018,63809,65010
1.53139188032661E+018,1.53139188031635E+018,63973,65174
1.53139188040773E+018,1.53139188035036E+018,64042,65241
1.53139188048389E+018,1.53139188045635E+018,64252,65449
1.53139188053864E+018,1.53139188048935E+018,64318,65514
1.53139188058251E+018,1.53139188056835E+018,64473,65670
1.53139188063773E+018,1.53139188060135E+018,64542,65739
1.53139188068562E+018,1.53139188067835E+018,64692,65890
1.53139188074207E+018,1.53139188071136E+018,64760,65955
1.5313918807838E+018,1.53139188078035E+018,64895,66093
1.53139188083622E+018,1.53139188081336E+018,64959,66159
1.53139188092246E+018,1.53139188084636E+018,65023,66226
1.53139188095141E+018,1.53139188091036E+018,65151,66351
1.53139188101582E+018,1.53139188094336E+018,65215,66417
1.53139188104286E+018,1.53139188103436E+018,65395,66597
1.53139188109412E+018,1.53139188106735E+018,65461,66660
1.53139188113849E+018,1.53139188115458E+018,65586,66788
1.53139188119047E+018,1.53139188118758E+018,65651,66853
1.53139188124892E+018,1.53139188125358E+018,65782,66983
1.53139188130096E+018,1.53139188128658E+018,65848,67050
1.5313918813313E+018,1.53139188134758E+018,65966,67165
1.5313918814146E+018,1.53139188138058E+018,66034,67231
1.5313918814857E+018,1.53139188148858E+018,66246,67442
1.53139188153958E+018,1.53139188152158E+018,66311,67508
1.53139188158468E+018,1.53139188160058E+018,66468,67665
1.53139188163595E+018,1.53139188163258E+018,66530,67729
1.53139188168048E+018,1.53139188166558E+018,66599,67796
1.53139188170244E+018,1.53139188171358E+018,66689,67893
1.53139188176277E+018,1.53139188174658E+018,66757,67958
1.53139188180582E+018,1.53139188181758E+018,66897,68100
1.53139188185665E+018,1.53139188184958E+018,66958,68164
1.53139188193455E+018,1.53139188191758E+018,67093,68301
1.53139188199837E+018,1.53139188195058E+018,67158,68364
1.53139188204984E+018,1.53139188198358E+018,67223,68430
1.53139188207121E+018,1.53139188206558E+018,67385,68594
1.53139188212263E+018,1.53139188209858E+018,67451,68657
1.53139188214046E+018,1.53139188215358E+018,67559,68766
1.53139188219308E+018,1.53139188218658E+018,67626,68832
1.53139188223169E+018,1.53139188225258E+018,67755,68959
1.53139188229156E+018,1.53139188228558E+018,67821,69024
1.53139188234043E+018,1.53139188231858E+018,67888,69089
1.5313918823609E+018,1.53139188237658E+018,68002,69201
1.5313918824132E+018,1.53139188240958E+018,68066,69267
1.53139188247518E+018,1.53139188247158E+018,68189,69389
1.53139188253378E+018,1.53139188250458E+018,68255,69454
1.53139188258506E+018,1.53139188253758E+018,68322,69519
1.53139188260657E+018,1.53139188260158E+018,68448,69644
1.53139188265788E+018,1.53139188263558E+018,68517,69711
1.5313918826784E+018,1.53139188269958E+018,68645,69838
1.53139188272967E+018,1.53139188273258E+018,68709,69905
1.53139188278183E+018,1.53139188276558E+018,68774,69971
1.53139188281574E+018,1.53139188282258E+018,68887,70084
1.53139188286779E+018,1.53139188285558E+018,68953,70149
1.53139188291856E+018,1.53139188288858E+018,69018,70216
1.53139188293944E+018,1.53139188294158E+018,69120,70320
1.53139188301724E+018,1.53139188297458E+018,69185,70389
1.53139188304711E+018,1.53139188306358E+018,69360,70563
1.53139188309844E+018,1.53139188309758E+018,69432,70631
1.53139188314687E+018,1.53139188313058E+018,69496,70695
1.53139188316782E+018,1.53139188317558E+018,69584,70783
1.53139188321952E+018,1.53139188320858E+018,69647,70850
1.53139188325274E+018,1.53139188327958E+018,69787,70985
1.53139188330278E+018,1.53139188331258E+018,69855,71051
1.53139188335026E+018,1.53139188334558E+018,69920,71116
1.53139188337562E+018,1.53139188339358E+018,70011,71208
1.53139188343558E+018,1.53139188342658E+018,70077,71274
1.53139188347333E+018,1.53139188348658E+018,70194,71391
1.53139188352449E+018,1.53139188352058E+018,70263,71458
1.53139188359921E+018,1.53139188358758E+018,70394,71588
1.53139188365792E+018,1.53139188362058E+018,70459,71657
1.53139188368478E+018,1.53139188370677E+018,70622,71819
1.53139188373503E+018,1.53139188373977E+018,70689,71886
1.53139188378843E+018,1.53139188377277E+018,70752,71951
1.53139188380988E+018,1.53139188381677E+018,70840,72038
1.53139188386599E+018,1.53139188385077E+018,70908,72110
1.53139188389493E+018,1.53139188391777E+018,71040,72239
1.53139188395359E+018,1.53139188395077E+018,71101,72300
1.53139188400492E+018,1.53139188398377E+018,71147,72348
1.53139188402668E+018,1.53139188403777E+018,71189,72391
1.53139188409995E+018,1.53139188407077E+018,71201,72406
1.53139188413047E+018,1.53139188414777E+018,71210,72416
1.53139188418924E+018,1.53139188418077E+018,71210,72416
1.53139188422027E+018,1.53139188423977E+018,71210,72417
1.53139188427443E+018,1.53139188427277E+018,71210,72416
1.53139188432635E+018,1.53139188430577E+018,71210,72417
1.53139188434896E+018,1.53139188435777E+018,71210,72417
1.53139188440441E+018,1.53139188439077E+018,71210,72416
1.53139188445511E+018,1.53139188446177E+018,71210,72417
1.53139188450855E+018,1.53139188449477E+018,71210,72417
1.53139188453763E+018,1.53139188455577E+018,71210,72417
1.53139188461517E+018,1.53139188458977E+018,71210,72416
1.5313918846703E+018,1.53139188462277E+018,71210,72417
1.53139188469462E+018,1.53139188469477E+018,71210,72417
1.53139188475046E+018,1.53139188472777E+018,71210,72417
1.53139188477724E+018,1.53139188480177E+018,71210,72417
1.53139188482858E+018,1.53139188483377E+018,71210,72417
1.53139188487304E+018,1.53139188486677E+018,71210,72417
1.53139188490116E+018,1.53139188492377E+018,71210,72417
1.53139188496305E+018,1.53139188495677E+018,71210,72417
1.53139188501848E+018,1.53139188498977E+018,71210,72417
1.53139188507478E+018,1.53139188505077E+018,71210,72417
1.5313918851345E+018,1.53139188508477E+018,71210,72417
1.53139188518618E+018,1.53139188519477E+018,71210,72416
1.53139188523995E+018,1.53139188522777E+018,71210,72416
1.53139188527335E+018,1.53139188529377E+018,71210,72417
1.5313918853304E+018,1.53139188532577E+018,71210,72416
1.53139188538694E+018,1.53139188535877E+018,71210,72416
1.53139188540768E+018,1.53139188541077E+018,71210,72417
1.53139188546277E+018,1.53139188544477E+018,71210,72417
1.53139188551253E+018,1.53139188552277E+018,71210,72417
1.53139188559366E+018,1.53139188555677E+018,71210,72416
1.53139188564785E+018,1.53139188565977E+018,71210,72417
1.53139188569658E+018,1.53139188569377E+018,71210,72416
1.53139188574782E+018,1.53139188572677E+018,71210,72417
1.53139188576913E+018,1.53139188577077E+018,71210,72417
1.53139188582012E+018,1.53139188580377E+018,71210,72416
1.53139188584648E+018,1.53139188586977E+018,71210,72417
1.53139188590618E+018,1.53139188590277E+018,71210,72416
1.5313918859571E+018,1.53139188593577E+018,71210,72416
1.53139188597913E+018,1.53139188599577E+018,71210,72417
1.53139188605217E+018,1.53139188602777E+018,71210,72417
1.53139188613484E+018,1.53139188606077E+018,71210,72417
1.53139188615913E+018,1.53139188612677E+018,71210,72417
1.53139188621607E+018,1.53139188615977E+018,71210,72417
1.53139188623234E+018,1.53139188627316E+018,71210,72417
1.53139188628929E+018,1.53139188630616E+018,71210,72416
1.53139188634585E+018,1.53139188638316E+018,71210,72416
1.53139188640669E+018,1.53139188641616E+018,71210,72417
1.53139188643469E+018,1.53139188648516E+018,71210,72416
1.53139188649277E+018,1.53139188651816E+018,71210,72417
1.53139188657483E+018,1.53139188655116E+018,71210,72416
1.53139188659948E+018,1.53139188662416E+018,71210,72417
1.53139188666049E+018,1.53139188665816E+018,71210,72416
1.53139188669331E+018,1.53139188673816E+018,71210,72417
1.53139188674652E+018,1.53139188677016E+018,71210,72416
1.53139188679411E+018,1.53139188680316E+018,71210,72416
1.53139188681589E+018,1.53139188684516E+018,71210,72416
1.53139188686913E+018,1.53139188687816E+018,71210,72417
1.53139188689636E+018,1.53139188694816E+018,71210,72417
1.53139188695307E+018,1.53139188698116E+018,71210,72417
1.53139188701332E+018,1.53139188701416E+018,71210,72417
1.53139188703534E+018,1.53139188708516E+018,71210,72416
1.53139188709519E+018,1.53139188711816E+018,71210,72417
1.53139188717886E+018,1.53139188715116E+018,71210,72417
1.53139188720493E+018,1.53139188722316E+018,71210,72416
1.53139188726298E+018,1.53139188725616E+018,71210,72417
1.53139188728542E+018,1.53139188733516E+018,71210,72417
1.53139188734253E+018,1.53139188736816E+018,71210,72416
1.53139188739505E+018,1.53139188740116E+018,71210,72417
1.53139188741682E+018,1.53139188746316E+018,71210,72417
1.53139188747065E+018,1.53139188749616E+018,71210,72417
1.53139188752254E+018,1.53139188757116E+018,71210,72417
1.53139188758746E+018,1.53139188760416E+018,71210,72417
1.53139188764152E+018,1.53139188763716E+018,71210,72417
1.53139188766907E+018,1.53139188770016E+018,71210,72417
1.53139188774227E+018,1.53139188773416E+018,71210,72417
1.53139188779382E+018,1.53139188783116E+018,71210,72416
1.53139188784197E+018,1.53139188786416E+018,71210,72417
1.53139188788614E+018,1.53139188793616E+018,71210,72417
1.53139188793428E+018,1.53139188796916E+018,71210,72416
1.5313918879804E+018,1.53139188800216E+018,71210,72417
1.5313918880007E+018,1.53139188804516E+018,71210,72416
1.53139188804853E+018,1.53139188807816E+018,71210,72417
1.53139188809332E+018,1.53139188814316E+018,71210,72416
1.5313918881513E+018,1.53139188817716E+018,71209,72417
1.53139188820023E+018,1.53139188821016E+018,71210,72417
1.53139188822063E+018,1.53139188825916E+018,71210,72417
1.53139188830342E+018,1.53139188829316E+018,71210,72417
1.53139188833499E+018,1.53139188837616E+018,71210,72417
1.53139188839255E+018,1.53139188840916E+018,71210,72417
1.53139188841922E+018,1.53139188847016E+018,71210,72416
1.53139188847244E+018,1.53139188850316E+018,71210,72416
1.5313918885216E+018,1.53139188853616E+018,71210,72417
1.53139188854273E+018,1.53139188858916E+018,71210,72417
1.53139188859371E+018,1.53139188862216E+018,71210,72417
1.53139188864809E+018,1.53139188868516E+018,71210,72417
1.53139188870054E+018,1.53139188871816E+018,71210,72417
1.53139188877558E+018,1.53139188875153E+018,71210,72417
1.53139188882772E+018,1.53139188878453E+018,71210,72416
1.53139188885754E+018,1.53139188886453E+018,71210,72417
1.53139188890632E+018,1.53139188889753E+018,71210,72417
1.53139188895407E+018,1.53139188896453E+018,71210,72416
1.53139188900354E+018,1.53139188899753E+018,71210,72416
1.53139188905074E+018,1.53139188903053E+018,71210,72417
